reaction,base_reaction,data_type,ec_code,kcat_evidence_count,kcat,MW,kcat_MW,missing_mass_genes
REDS25_num20,REDS25,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,230.089,735.3676186171438,
REDS25_num21,REDS25,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,285.824,591.9726824899238,
REDS25_num22,REDS25,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,191.91,881.6632796623418,
REDS25_num23,REDS25,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,120.317,1406.2850636235944,
REDS25_num24,REDS25,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,324.317,521.7117819910766,
REDS26_num2,REDS26,global_default_no_ec,,0,65.0,194.621,1202336.8495691626,
REDS26_num3,REDS26,global_default_no_ec,,0,65.0,511.635,457357.2957284001,
REDS26_num4,REDS26,global_default_no_ec,,0,65.0,191.743,1220383.5342098537,
REDS26_num5,REDS26,global_default_no_ec,,0,65.0,488.332,479182.1957193057,
REDS26_num6,REDS26,global_default_no_ec,,0,65.0,812.906,287856.1604908809,
REDS26_num7,REDS26,global_default_no_ec,,0,65.0,1026.908,227868.51402462542,
REDS26_num8,REDS26,global_default_no_ec,,0,65.0,354.501,660082.7642235142,
REDS26_num9,REDS26,global_default_no_ec,,0,65.0,513.669,455546.27590919443,
REDS26_num10,REDS26,global_default_no_ec,,0,65.0,389.768,600357.1355267749,
REDS26_num11,REDS26,global_default_no_ec,,0,65.0,493.373,474286.18915100745,
REDS26_num12,REDS26,global_default_no_ec,,0,65.0,377.957,619118.0478202547,
REDS26_num13,REDS26,global_default_no_ec,,0,65.0,327.66,714154.9166819263,
REDS26_num14,REDS26,global_default_no_ec,,0,65.0,190.419,1228868.967907614,
REDS26_num15,REDS26,global_default_no_ec,,0,65.0,177.838,1315804.271303096,
REDS26_num16,REDS26,global_default_no_ec,,0,65.0,233.372,1002690.9826371629,
REDS26_num17,REDS26,global_default_no_ec,,0,65.0,198.708,1177607.3434386135,
REDS26_num18,REDS26,global_default_no_ec,,0,65.0,246.176,950539.4514493695,
REDS26_num19,REDS26,global_default_no_ec,,0,65.0,99.848,2343562.2145661404,
REDS26_num20,REDS26,global_default_no_ec,,0,65.0,230.089,1016997.7704279649,
REDS26_num21,REDS26,global_default_no_ec,,0,65.0,285.824,818685.6247201074,
REDS26_num22,REDS26,global_default_no_ec,,0,65.0,191.91,1219321.5569798343,
REDS26_num23,REDS26,global_default_no_ec,,0,65.0,120.317,1944862.3220326307,
REDS26_num24,REDS26,global_default_no_ec,,0,65.0,324.317,721516.2942429783,
REDS3_num2,REDS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
REDS3_num3,REDS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
REDS3_num4,REDS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
REDS3_num5,REDS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
REDS3_num6,REDS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
REDS3_num7,REDS3,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
REDS6_num2,REDS6,EC_kcat_max_BRENDA,2.3.1.179,1,0.047,41.108,4115.987155784763,
REDS7_num2,REDS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
REDS7_num3,REDS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
REDS7_num4,REDS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
REDS7_num5,REDS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
REDS7_num6,REDS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
REDS7_num7,REDS7,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
RIB1MPTS_num2,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,29.716,593619.598869296,
RIB1MPTS_num3,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,40.381,436839.1075010525,
RIB1MPTS_num4,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,37.641,468637.9214154778,
RIB1MPTS_num5,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,37.056,476036.26943005185,
RIB1MPTS_num6,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,40.179,439035.3169566191,
RIB1MPTS_num7,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,38.833,454252.8262045168,
RIB1MPTS_num8,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,38.014,464039.5643710212,
RIB1MPTS_num9,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,37.642,468625.4715477392,
RIB1MPTS_num10,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,57.179,308504.87066930166,
RIB1MPTS_num11,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,64.455,273679.3111473121,
RIB1MPTS_num12,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,60.771,290270.03011304734,
RIB1MPTS_num13,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,37.179,474461.3894940692,
RIB1MPTS_num14,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,36.675,480981.5950920246,
RIB1MPTS_num15,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,36.285,486151.30219098803,
RIB1MPTS_num16,RIB1MPTS,EC_class_2_SABIO_median,2.7.8.37,0,4.9,35.322,499405.4696789536,
RIBabc_num2,RIBabc,global_default_no_ec,,0,65.0,86.184,2715121.136173768,
RIBabc_num3,RIBabc,global_default_no_ec,,0,65.0,28.534,8200742.973295017,
RIBabc_num4,RIBabc,global_default_no_ec,,0,65.0,58.799,3979659.518019014,
RIBabc_num5,RIBabc,EC_class_7_SABIO_median,7.6.2.13,0,0.008333333,55.083,544.6326234954523,
RIBabc_num6,RIBabc,global_default_no_ec,,0,65.0,56.257,4159482.3755266014,
RIBabc_num7,RIBabc,global_default_no_ec,,0,65.0,55.786,4194600.795898613,
RIBabc_num8,RIBabc,global_default_no_ec,,0,65.0,56.041,4175514.3555611074,
RIBabc_num10,RIBabc,global_default_no_ec,,0,65.0,101.5,2305418.719211823,
RMNabc_num2,RMNabc,EC_class_3_SABIO_median,3.6.3.17,0,21.75,55.083,1421491.2041827787,
RMNabc_num3,RMNabc,EC_class_3_SABIO_median,3.6.3.17,0,21.75,56.257,1391826.7948877474,
RMNabc_num4,RMNabc,EC_class_3_SABIO_median,3.6.3.17,0,21.75,55.786,1403577.9586276126,
RMNabc_num5,RMNabc,EC_class_3_SABIO_median,3.6.3.17,0,21.75,56.041,1397191.3420531398,
RMNabc_num6,RMNabc,EC_class_3_SABIO_median,3.6.3.17,0,21.75,55.187,1418812.401471361,
RNDR1_num2,RNDR1,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.08,454937.3040752351,
RNDR1_num3,RNDR1,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,98.438,471769.03228428046,
RNDR1_num4,RNDR1,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,116.193,399679.8430198033,
RNDR1_num5,RNDR1,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,117.629,394800.60189239046,
RNDR1_num6,RNDR1,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,134.348,345669.45544407057,
RNDR1_num7,RNDR1,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,130.70600000000002,355301.21034994564,
RNDR2_num2,RNDR2,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.08,454937.3040752351,
RNDR2_num3,RNDR2,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,98.438,471769.03228428046,
RNDR2_num4,RNDR2,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,116.193,399679.8430198033,
RNDR2_num5,RNDR2,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,117.629,394800.60189239046,
RNDR2_num6,RNDR2,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,134.348,345669.45544407057,
RNDR2_num7,RNDR2,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,130.70600000000002,355301.21034994564,
RNDR3_num2,RNDR3,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.08,454937.3040752351,
RNDR3_num3,RNDR3,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,98.438,471769.03228428046,
RNDR3_num4,RNDR3,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,116.193,399679.8430198033,
RNDR3_num5,RNDR3,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,117.629,394800.60189239046,
RNDR3_num6,RNDR3,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,134.348,345669.45544407057,
RNDR3_num7,RNDR3,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,130.70600000000002,355301.21034994564,
RNDR4_num2,RNDR4,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.08,454937.3040752351,
RNDR4_num3,RNDR4,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,98.438,471769.03228428046,
RNDR4_num4,RNDR4,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,116.193,399679.8430198033,
RNDR4_num5,RNDR4,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,117.629,394800.60189239046,
RNDR4_num6,RNDR4,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,134.348,345669.45544407057,
RNDR4_num7,RNDR4,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,130.70600000000002,355301.21034994564,
RNDR5_num2,RNDR5,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.926,451197.94804033963,
RNDR6_num2,RNDR6,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.926,451197.94804033963,
RNDR7_num2,RNDR7,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.926,451197.94804033963,
RNDR8_num2,RNDR8,EC_kcat_max_BRENDA,1.17.4.1,1,12.9,102.926,451197.94804033963,
RPI_num2,RPI,SABIO_RK_cache_median,5.3.1.6,8,60.5,44.523,4891853.648675965,
SADT_num3,SADT,SABIO_RK_cache_median,2.7.7.4,22,6.45,34.601,671078.8705528742,
SADT2_num3,SADT2,SABIO_RK_cache_median,2.7.7.4,22,6.45,34.601,671078.8705528742,
SAMP1MET_num2,SAMP1MET,EC_kcat_max_BRENDA,2.1.1.107,1,38.0,42.227,3239633.4099036166,
SAMP1MET_num3,SAMP1MET,EC_kcat_max_BRENDA,2.1.1.107,1,38.0,77.121,1773835.9201773838,
SBTabc_num2,SBTabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
SBTabc_num3,SBTabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
SBTabc_num4,SBTabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
SBTabc_num5,SBTabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
SBTabc_num6,SBTabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
SBTabc_num7,SBTabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
SDPTA_num2,SDPTA,EC_kcat_max_BRENDA,2.6.1.17,1,24.0,43.128,2003338.898163606,
SDPTA_num3,SDPTA,EC_kcat_max_BRENDA,2.6.1.17,1,24.0,42.014,2056457.3713524062,
SDPTA_num4,SDPTA,EC_kcat_max_BRENDA,2.6.1.17,1,24.0,41.306,2091705.8054519927,
SERD_L_num2,SERD_L,SABIO_RK_cache_median,4.3.1.17,3,10.0,47.881,751863.9961571395,
SERD_L_num3,SERD_L,SABIO_RK_cache_median,4.3.1.17,3,10.0,32.85,1095890.410958904,
SERD_L_num4,SERD_L,SABIO_RK_cache_median,4.3.1.17,3,10.0,49.122,732869.1828508611,
SERabc_num2,SERabc,EC_kcat_max_BRENDA,3.4.21.89,1,999.0,31.797,113105009.90659496,
SHCHD2_num2,SHCHD2,EC_class_1_SABIO_median,1.3.1.76,0,17.825000000000003,77.121,832069.0862411018,
SHCHF_num2,SHCHF,EC_class_4_SABIO_median,4.99.1.4,0,5.9,77.121,275411.36655385693,
SHSL1_num2,SHSL1,SABIO_RK_cache_median,2.5.1.48,10,17.745,40.364,1582647.9040729364,
SHSL1_num3,SHSL1,SABIO_RK_cache_median,2.5.1.48,10,17.745,40.327,1584099.9826419025,
SHSL2_num2,SHSL2,SABIO_RK_cache_median,2.5.1.48,10,17.745,40.364,1582647.9040729364,
SHSL2_num3,SHSL2,SABIO_RK_cache_median,2.5.1.48,10,17.745,40.327,1584099.9826419025,
SHSL4r_num2,SHSL4r,SABIO_RK_cache_median,2.5.1.48,10,17.745,40.364,1582647.9040729364,
SHSL4r_num3,SHSL4r,SABIO_RK_cache_median,2.5.1.48,10,17.745,40.327,1584099.9826419025,
SORBDH_num2,SORBDH,global_default_no_ec,,0,65.0,43.042,5436550.346173504,
SPMDabc_num2,SPMDabc,global_default_no_ec,,0,65.0,36.741,6368906.6710214745,
SPMDabc_num3,SPMDabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
SPMDabc_num4,SPMDabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
SPMDabc_num5,SPMDabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
SPMDabc_num8,SPMDabc,global_default_no_ec,,0,65.0,36.741,6368906.6710214745,
SPMDabc_num9,SPMDabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
SPMDabc_num10,SPMDabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
SPMDabc_num11,SPMDabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
SPMDabc_num14,SPMDabc,global_default_no_ec,,0,65.0,36.741,6368906.6710214745,
SPMDabc_num15,SPMDabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
SPMDabc_num16,SPMDabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
SPMDabc_num17,SPMDabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
SPODM_num2,SPODM,EC_kcat_max_BRENDA,1.15.1.1,1,107000.0,22.901,16820226190.996027,
SSALx_num2,SSALx,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,50.143,12635861.436292205,
SSALx_num3,SSALx,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,51.754,12242531.978204584,
SSALx_num4,SSALx,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,50.817,12468268.492827203,
SSALx_num5,SSALx,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,52.084,12164964.288457107,
SSALx_num6,SSALx,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,50.429,12564199.17111186,
SSALy_num2,SSALy,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,50.143,12635861.436292205,
SSALy_num3,SSALy,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,51.754,12242531.978204584,
SSALy_num4,SSALy,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,50.817,12468268.492827203,
SSALy_num5,SSALy,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,52.084,12164964.288457107,
SSALy_num6,SSALy,EC_kcat_max_BRENDA,1.2.1.16,1,176.0,50.429,12564199.17111186,
SUCD3_num2,SUCD3,EC_class_1_SABIO_median,1.3.99.1,0,17.825000000000003,113.791,563928.6059530192,
SUCD3_num3,SUCD3,EC_class_1_SABIO_median,1.3.99.1,0,17.825000000000003,156.163,410916.79847339,
SUCD3_num4,SUCD3,EC_class_1_SABIO_median,1.3.99.1,0,17.825000000000003,135.101,474977.979437606,
SUCD9_num2,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,76.145,10873990.413027776,
SUCD9_num3,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,97.455,8496229.028782515,
SUCD9_num4,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,62.617000000000004,13223246.083332002,
SUCD9_num5,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,132.393,6254107.090254016,
SUCD9_num6,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,109.836,7538511.963290725,
SUCD9_num7,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,131.14600000000002,6313574.184496667,
SUCD9_num8,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,96.30799999999999,8597416.621672137,
SUCD9_num9,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,111.331,7437281.619674664,
SUCD9_num10,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,88.774,9327055.21887039,
SUCD9_num11,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,110.084,7521529.014207332,
SUCD9_num12,SUCD9,SABIO_RK_cache_median,1.3.5.1,26,230.0,75.24600000000001,11003907.184435051,
SUCOAS_num2,SUCOAS,EC_kcat_max_BRENDA,6.2.1.5,1,999.0,71.344,50409284.59295806,
SUCR_num2,SUCR,SABIO_RK_cache_median,3.2.1.20,52,21.75,60.236,1299887.1106979216,
SUCR_num3,SUCR,SABIO_RK_cache_median,3.2.1.20,52,21.75,60.977,1284090.7227315218,
SUCR_num4,SUCR,SABIO_RK_cache_median,3.2.1.20,52,21.75,60.303,1298442.8635391274,
SUFBCD4abc_num2,SUFBCD4abc,global_default_no_ec,,0,65.0,41.13,5689277.899343545,
SUFBCD4abc_num3,SUFBCD4abc,global_default_no_ec,,0,65.0,27.681,8453451.82616235,
SUFBCDabc_num2,SUFBCDabc,global_default_no_ec,,0,65.0,41.13,5689277.899343545,
SUFBCDabc_num3,SUFBCDabc,global_default_no_ec,,0,65.0,27.681,8453451.82616235,
SULabc_num2,SULabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
TAURabc_num3,TAURabc,global_default_no_ec,,0,65.0,28.236,8287292.817679558,
TAURabc_num4,TAURabc,global_default_no_ec,,0,65.0,28.881,8102212.527267061,
TDPGDH_num2,TDPGDH,SABIO_RK_cache_median,4.2.1.46,1,1.9,35.389,193280.39786374295,
TDPGDH_num3,TDPGDH,SABIO_RK_cache_median,4.2.1.46,1,1.9,35.21,194262.99346776484,
TELUt_num2,TELUt,global_default_no_ec,,0,65.0,36.683,6378976.637679579,
THIORDXi_num2,THIORDXi,EC_kcat_max_BRENDA,1.11.1.24,1,54.7,31.833,6186033.361605881,
THIORDXi_num3,THIORDXi,EC_kcat_max_BRENDA,1.11.1.24,1,54.7,48.552,4055857.637172516,
THIORDXi_num4,THIORDXi,EC_kcat_max_BRENDA,1.11.1.24,1,54.7,44.91,4384769.539078156,
THIORDXi_num5,THIORDXi,EC_kcat_max_BRENDA,1.11.1.24,1,54.7,30.397,6478270.881994934,
THMabc_num2,THMabc,global_default_no_ec,,0,65.0,41.272,5669703.430897461,
THMabc_num3,THMabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
THMabc_num4,THMabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
THMabc_num5,THMabc,global_default_no_ec,,0,65.0,37.485,6242496.99879952,
THRA2i_num2,THRA2i,EC_kcat_max_BRENDA,4.1.2.48,1,43.0,51.349,3014664.355683655,
THRAi_num2,THRAi,EC_kcat_max_BRENDA,4.1.2.48,1,43.0,51.349,3014664.355683655,
THRD_L_num2,THRD_L,SABIO_RK_cache_median,4.3.1.19,2,36.15,32.85,3961643.835616438,
THRS_num2,THRS,SABIO_RK_cache_median,4.2.3.1,4,0.469166665,35.967,46959.712903494874,
THRTRS_num2,THRTRS,SABIO_RK_cache_median,6.1.1.3,2,90.0,74.132,4370582.204715912,
THRt2_num2,THRt2,global_default_no_ec,,0,65.0,30.24,7738095.238095239,
TRDR_num2,TRDR,SABIO_RK_cache_median,1.8.1.9,44,3.35,65.21,184940.9599754639,
TRE6PH_num2,TRE6PH,EC_kcat_max_BRENDA,3.2.1.93,1,46.7,60.977,2757105.138002854,
TRE6PH_num3,TRE6PH,EC_kcat_max_BRENDA,3.2.1.93,1,46.7,60.303,2787920.998955276,
TREPP_num2,TREPP,EC_kcat_max_BRENDA,2.4.1.64,1,660.0,89.327,26598900.668330964,
TREabc_num2,TREabc,global_default_no_ec,,0,65.0,111.354,2101406.3257718626,
TRPO2_num2,TRPO2,EC_kcat_max_BRENDA,1.13.11.11,1,1071.0,30.163,127825481.55024368,
TRYPYRAT_num2,TRYPYRAT,EC_class_2_SABIO_median,2.6.1.99,0,4.9,39.276,449129.23923006415,
TRYPYRAT_num3,TRYPYRAT,EC_class_2_SABIO_median,2.6.1.99,0,4.9,37.593,469236.29399090254,
TYRTA_num2,TYRTA,SABIO_RK_cache_median,2.6.1.9,4,0.02875,43.692,2368.854710244438,
TYRTA_num3,TYRTA,SABIO_RK_cache_median,2.6.1.9,4,0.02875,37.95,2727.272727272727,
TYRTA_num4,TYRTA,SABIO_RK_cache_median,2.6.1.9,4,0.02875,39.276,2635.1970669110906,
TYRTA_num5,TYRTA,SABIO_RK_cache_median,2.6.1.9,4,0.02875,42.014,2463.46455943257,
TYRTA_num6,TYRTA,SABIO_RK_cache_median,2.6.1.9,4,0.02875,37.593,2753.172133109887,
UDCPDP_num2,UDCPDP,EC_kcat_max_BRENDA,3.6.1.27,1,290.0,30.165,34609646.94181999,
UDPG4E_num2,UDPG4E,SABIO_RK_cache_median,5.1.3.2,20,27.0,38.242,2541708.069661629,
UDPG4E_num3,UDPG4E,SABIO_RK_cache_median,5.1.3.2,20,27.0,36.991,2627666.189073018,
UPP1S_num2,UPP1S,EC_kcat_max_BRENDA,4.2.1.75,1,890.0,39.134,81872540.50186539,
UPP3MT_num2,UPP3MT,EC_kcat_max_BRENDA,2.1.1.107,1,38.0,42.227,3239633.4099036166,
UPP3MT_num3,UPP3MT,EC_kcat_max_BRENDA,2.1.1.107,1,38.0,77.121,1773835.9201773838,
UPP3MT1_num2,UPP3MT1,EC_kcat_max_BRENDA,2.1.1.107,1,38.0,42.227,3239633.4099036166,
UPP3MT1_num3,UPP3MT1,EC_kcat_max_BRENDA,2.1.1.107,1,38.0,77.121,1773835.9201773838,
UPP3S_num2,UPP3S,EC_kcat_max_BRENDA,4.2.1.75,1,890.0,39.134,81872540.50186539,
UPPRT_num2,UPPRT,SABIO_RK_cache_median,2.4.2.9,3,0.024,20.572,4199.883336573984,
UREA_num2,UREA,SABIO_RK_cache_median,3.5.1.5,2,2868.3334999999997,93.46199999999999,110483411.43994349,
URO3MET_num2,URO3MET,global_default_no_ec,,0,65.0,42.227,5541478.201150923,
URO3MET_num3,URO3MET,EC_kcat_max_BRENDA,6.3.5.9,1,0.2,77.121,9335.978527249388,
VALTA_num2,VALTA,SABIO_RK_cache_median,2.6.1.42,4,190.0,37.95,18023715.41501976,
VALTA_num3,VALTA,SABIO_RK_cache_median,2.6.1.42,4,190.0,39.69,17233560.090702947,
VALabc_num2,VALabc,global_default_no_ec,,0,65.0,31.147,7512762.06376216,
VALabc_num3,VALabc,global_default_no_ec,,0,65.0,27.527,8500744.723362517,
VALabc_num5,VALabc,global_default_no_ec,,0,65.0,31.305,7474844.274077623,
VALabc_num7,VALabc,global_default_no_ec,,0,65.0,25.554,9157079.12655553,
VALabc_num8,VALabc,global_default_no_ec,,0,65.0,24.897,9398722.73767924,
VALabc_num9,VALabc,global_default_no_ec,,0,65.0,25.946,9018731.210976643,
VALabc_num11,VALabc,global_default_no_ec,,0,65.0,26.232,8920402.561756633,
VALabc_num13,VALabc,global_default_no_ec,,0,65.0,25.946,9018731.210976643,
VNDH_2_num2,VNDH_2,EC_class_1_SABIO_median,1.2.1.64,0,17.825000000000003,52.406,1224478.113193146,
VNDH_2_num3,VNDH_2,EC_class_1_SABIO_median,1.2.1.64,0,17.825000000000003,52.647,1218872.8702490171,
WCOS_num2,WCOS,global_default_no_ec,,0,65.0,29.037,8058683.748321108,
XYLTabc_num2,XYLTabc,global_default_no_ec,,0,65.0,47.641,4911735.68984698,
XYLTabc_num3,XYLTabc,global_default_no_ec,,0,65.0,39.578,5912375.562181009,
XYLTabc_num4,XYLTabc,global_default_no_ec,,0,65.0,38.6,6062176.165803108,
XYLTabc_num5,XYLTabc,global_default_no_ec,,0,65.0,43.967,5322173.44826802,
XYLTabc_num6,XYLTabc,EC_class_7_SABIO_median,7.6.2.11,0,0.008333333,40.235,745.6194556977756,
XYLTabc_num7,XYLTabc,global_default_no_ec,,0,65.0,36.622,6389601.878652176,
ZN2t3_num2,ZN2t3,global_default_no_ec,,0,65.0,31.946,7324860.702435359,
ZN2t3_num3,ZN2t3,global_default_no_ec,,0,65.0,34.414,6799558.319288662,
ZN2t3_num4,ZN2t3,global_default_no_ec,,0,65.0,24.637,9497909.648090271,
ZNabc_num2,ZNabc,global_default_no_ec,,0,65.0,90.439,2587379.3385596923,
r_0005_num2,r_0005,global_default_no_ec,,0,65.0,44.44,5265526.552655266,
r_0006_num2,r_0006,global_default_no_ec,,0,65.0,58.861,3975467.627121524,
3HBCOADH_reverse_num2,3HBCOADH_reverse,EC_kcat_max_BRENDA,1.1.1.36,1,300.0,24.429,44209750.706127964,
3HBCOADH_reverse_num3,3HBCOADH_reverse,EC_kcat_max_BRENDA,1.1.1.36,1,300.0,25.878,41734291.676327385,
3OAR100_reverse_num2,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
3OAR100_reverse_num3,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
3OAR100_reverse_num4,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
3OAR100_reverse_num5,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
3OAR100_reverse_num6,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
3OAR100_reverse_num7,3OAR100_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
3OAR110_reverse_num2,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
3OAR110_reverse_num3,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
3OAR110_reverse_num4,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
3OAR110_reverse_num5,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
3OAR110_reverse_num6,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
3OAR110_reverse_num7,3OAR110_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
3OAR120_reverse_num2,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.479,565171.3175556341,
3OAR120_reverse_num3,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.91,555769.9729834041,
3OAR120_reverse_num4,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,26.729,538740.693628643,
3OAR120_reverse_num5,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,24.429,589463.3427483728,
3OAR120_reverse_num6,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.548,563644.9037106623,
3OAR120_reverse_num7,3OAR120_reverse,SABIO_RK_cache_median,1.1.1.100,2,4.0,25.878,556457.2223510317,
